GEOID,tract_name,total_population,pct_households_no_vehicle,pct_people_below_poverty,pct_age_65_plus,pct_disabled,median_household_income,race_ethnicity_total_population,non_hispanic_white_alone,non_hispanic_black_alone,non_hispanic_asian_alone,hispanic_or_latino,pct_people_of_color,pct_households_no_vehicle_z,pct_people_below_poverty_z,pct_age_65_plus_z,pct_disabled_z,transit_need_index,transit_need_percentile,transit_need_quartile
24031700902,Census Tract 7009.02; Montgomery County; Maryland,4299.0,0.4,3.0,16.1,13.2,118821.0,4299.0,1695.0,541.0,785.0,1191.0,60.57222609909281,-0.9456028963567611,-0.7543030576262978,-0.15069530200976278,0.797299354408425,-0.2633254753960992,0.43103448275862066,moderate_low
24031700903,Census Tract 7009.03; Montgomery County; Maryland,2072.0,6.6,15.8,11.0,8.1,105771.0,2072.0,538.0,262.0,193.0,1002.0,74.03474903474904,-0.16560793929771478,1.3964202836382762,-0.655658998803735,-0.33627982864378403,0.05971837922326059,0.6637931034482759,moderate_high
24031700904,Census Tract 7009.04; Montgomery County; Maryland,3979.0,31.2,25.1,12.9,7.6,81438.0,3979.0,943.0,589.0,1439.0,818.0,76.30057803468208,2.929210761291405,2.9590552112758184,-0.46753526862558853,-0.4474150426685104,1.2433289153182812,0.9612068965517241,high
24031700905,Census Tract 7009.05; Montgomery County; Maryland,4430.0,20.5,4.6,9.3,9.3,103787.0,4430.0,2314.0,227.0,1365.0,498.0,47.76523702031603,1.5830904321733732,-0.48546263996822614,-0.8239802310683924,-0.06955531498444045,0.051023061538078535,0.6551724137931034,moderate_high
24031701001,Census Tract 7010.01; Montgomery County; Maryland,5998.0,5.2,8.6,20.3,12.8,152393.0,5998.0,3155.0,484.0,1195.0,676.0,47.39913304434812,-0.3417358328271768,0.1866384041769533,0.2651571541735083,0.7083911831886442,0.20461272717798226,0.7413793103448276,moderate_high
24031701002,Census Tract 7010.02; Montgomery County; Maryland,3928.0,3.4,2.0,26.4,10.0,234962.0,3928.0,2464.0,387.0,545.0,316.0,37.270875763747455,-0.5681859816507709,-0.9223283186625927,0.8691333405349257,0.08603398465017634,-0.1338367437820654,0.5344827586206896,moderate_high
24031701004,Census Tract 7010.04; Montgomery County; Maryland,4654.0,6.7,8.9,18.1,13.8,147321.0,4654.0,2534.0,630.0,462.0,811.0,45.55221314997851,-0.15302737547418171,0.23704598248784187,0.047329677125128256,0.9306616112380971,0.2655024738442214,0.771551724137931,high
24031701005,Census Tract 7010.05; Montgomery County; Maryland,3187.0,4.9,3.8,17.3,10.2,189107.0,3187.0,1893.0,182.0,810.0,50.0,40.602447442736114,-0.3794775242977758,-0.619882848797262,-0.031880314528828224,0.13048807026006673,-0.22518815434094983,0.46551724137931033,moderate_low
24031701006,Census Tract 7010.06; Montgomery County; Maryland,5465.0,2.8,3.3,21.0,4.7,199352.0,5465.0,3379.0,200.0,1331.0,297.0,38.17017383348582,-0.643669364591969,-0.7038954793154094,0.3344658968707201,-1.0919992840119235,-0.5262745577621455,0.1336206896551724,low
24031701007,Census Tract 7010.07; Montgomery County; Maryland,3687.0,2.4,2.2,19.3,8.4,114219.0,3687.0,1188.0,798.0,1101.0,249.0,67.77868185516681,-0.6939916198861009,-0.8887232664553337,0.1661446646060628,-0.26959870022894805,-0.42154223049107997,0.23275862068965517,low
24031701101,Census Tract 7011.01; Montgomery County; Maryland,4490.0,1.9,5.1,16.2,5.9,155927.0,4490.0,1675.0,344.0,577.0,1770.0,62.69487750556793,-0.756894439003766,-0.4014500094500787,-0.14079405305301843,-0.82527477035258,-0.5311033179648608,0.12931034482758622,low
24031701102,Census Tract 7011.02; Montgomery County; Maryland,6068.0,7.5,10.4,16.5,9.1,138811.0,6068.0,1913.0,656.0,809.0,2317.0,68.47396176664469,-0.052382864885917674,0.48908387404228415,-0.1110903061827847,-0.11400940059433125,0.05290032559481263,0.6594827586206896,moderate_high
24031701201,Census Tract 7012.01; Montgomery County; Maryland,6644.0,10.4,10.7,11.4,9.9,128705.0,6644.0,3214.0,533.0,523.0,1948.0,51.625526791089705,0.31245348599653955,0.5394914523531724,-0.6160540029767568,0.06380694184523114,0.07492446930454658,0.6724137931034483,moderate_high
24031701202,Census Tract 7012.02; Montgomery County; Maryland,2779.0,0.3,2.9,19.4,5.2,250001.0,2779.0,1987.0,22.0,261.0,261.0,28.4994602374955,-0.9581834601802942,-0.7711055837299274,0.17604591356280713,-0.980864069987197,-0.6335268000836529,0.06465517241379311,low
24031701205,Census Tract 7012.05; Montgomery County; Maryland,7461.0,0.8,1.8,21.2,7.0,216964.0,7461.0,5030.0,473.0,904.0,876.0,32.58276370459724,-0.8952806410626292,-0.9559333708698518,0.35426839478420913,-0.580777299498182,-0.5194307291616135,0.13793103448275862,low
24031701206,Census Tract 7012.06; Montgomery County; Maryland,6736.0,1.0,2.4,20.9,10.6,245954.0,6736.0,3721.0,0.0,1354.0,1107.0,44.75950118764845,-0.8701195134155632,-0.8551182142480749,0.32456464791397543,0.21939624147984793,-0.2953192095674537,0.3922413793103448,moderate_low
24031701210,Census Tract 7012.10; Montgomery County; Maryland,3879.0,2.0,3.3,22.6,8.2,250001.0,3879.0,2537.0,102.0,778.0,250.0,34.59654550141789,-0.7443138751802331,-0.7038954793154094,0.49288588017863305,-0.31405278583883883,-0.31734406503896206,0.3577586206896552,moderate_low
24031701211,Census Tract 7012.11; Montgomery County; Maryland,5758.0,10.6,4.4,14.1,8.6,119856.0,5758.0,1933.0,754.0,1316.0,1157.0,66.42931573463008,0.3376146136436055,-0.519067692175485,-0.348720281144654,-0.22514461461905763,-0.18882949357389778,0.5,moderate_low
24031701212,Census Tract 7012.12; Montgomery County; Maryland,2668.0,3.1,4.7,23.1,16.9,185313.0,2668.0,1651.0,148.0,304.0,407.0,38.1184407796102,-0.60592767312137,-0.46866011386459655,0.5423921249623558,1.6196999381914001,0.27187606904194733,0.7758620689655172,high
24031701214,Census Tract 7012.14; Montgomery County; Maryland,4256.0,8.9,2.0,12.5,4.5,102500.0,4256.0,2121.0,584.0,541.0,761.0,50.16447368421053,0.12374502864354446,-0.9223283186625927,-0.5071402644525668,-1.136453369621814,-0.6105442310233573,0.06896551724137931,low
24031701215,Census Tract 7012.15; Montgomery County; Maryland,4433.0,8.9,6.5,16.8,6.2,114485.0,4433.0,2742.0,220.0,984.0,368.0,38.14572524249944,0.12374502864354446,-0.16621464399926586,-0.08138655931255098,-0.7585936419377441,-0.22061245415150413,0.47413793103448276,moderate_low
24031701216,Census Tract 7012.16; Montgomery County; Maryland,5429.0,17.0,4.5,18.3,8.7,117509.0,5429.0,2337.0,551.0,1532.0,623.0,56.953398415914535,1.142770698349718,-0.5022651660718556,0.06713217503861729,-0.20291757181411244,0.12618003387559182,0.6896551724137931,moderate_high
24031701218,Census Tract 7012.18; Montgomery County; Maryland,2791.0,19.8,5.8,30.5,19.6,81324.0,2791.0,1522.0,314.0,516.0,306.0,45.46757434611251,1.4950264854086421,-0.2838323267246723,1.2750845477614525,2.2198300939249234,1.1765272000925866,0.9568965517241379,high
24031701219,Census Tract 7012.19; Montgomery County; Maryland,4557.0,13.9,7.7,3.6,7.3,87188.0,4557.0,812.0,912.0,440.0,2072.0,82.18125960061444,0.7527732198201948,0.035415669244288,-1.3883514216028319,-0.5140961710833463,-0.27856467590542383,0.41379310344827586,moderate_low
24031701220,Census Tract 7012.20; Montgomery County; Maryland,3553.0,1.3,0.2,20.9,8.6,249722.0,3553.0,1464.0,217.0,1284.0,341.0,58.795384182381085,-0.8323778219449641,-1.2247737885279235,0.32456464791397543,-0.22514461461905763,-0.48943289429449244,0.1724137931034483,low
24031701221,Census Tract 7012.21; Montgomery County; Maryland,4255.0,13.3,11.9,18.0,9.8,175641.0,4255.0,1471.0,215.0,2032.0,440.0,65.4289071680376,0.6772898368789968,0.7411217655967264,0.037428428168383564,0.04157989904028594,0.3743549824210982,0.8189655172413793,high
24031701222,Census Tract 7012.22; Montgomery County; Maryland,3574.0,6.4,5.3,29.3,9.0,152853.0,3574.0,1876.0,415.0,782.0,251.0,47.50979294907666,-0.1907690669447807,-0.3678449572428197,1.156269560280518,-0.13623644339927646,0.11535477317341028,0.6810344827586207,moderate_high
24031701223,Census Tract 7012.23; Montgomery County; Maryland,2963.0,1.7,3.7,13.8,5.0,122721.0,2963.0,1584.0,217.0,364.0,621.0,46.540668241646976,-0.782055566650832,-0.6366853749008914,-0.3784240280148875,-1.0253181555970876,-0.7056207812909246,0.03017241379310345,low
24031701303,Census Tract 7013.03; Montgomery County; Maryland,3729.0,0.5,3.0,28.5,9.4,216917.0,3729.0,2480.0,105.0,552.0,379.0,33.49423437919013,-0.9330223325332281,-0.7543030576262978,1.0770595686265614,-0.04732827217949526,-0.16439852342811495,0.5043103448275862,moderate_high
24031701304,Census Tract 7013.04; Montgomery County; Maryland,6280.0,1.9,6.7,18.9,11.0,190583.0,6280.0,4350.0,547.0,379.0,507.0,30.73248407643312,-0.756894439003766,-0.13260959179200685,0.1265396687790844,0.3083044126996291,-0.11366498732926482,0.5646551724137931,moderate_high
24031701306,Census Tract 7013.06; Montgomery County; Maryland,2746.0,2.7,2.4,19.6,7.0,205667.0,2746.0,1934.0,123.0,263.0,203.0,29.570284049526585,-0.656249928415502,-0.8551182142480749,0.19584841147629653,-0.580777299498182,-0.4740742576713656,0.1896551724137931,low
24031701307,Census Tract 7013.07; Montgomery County; Maryland,4538.0,9.3,5.6,15.2,4.8,193542.0,4538.0,2312.0,897.0,826.0,277.0,49.05244601145879,0.17406728393767654,-0.3174373789319313,-0.23980654262046394,-1.0697722412069781,-0.3632372197054242,0.3146551724137931,moderate_low
24031701308,Census Tract 7013.08; Montgomery County; Maryland,4968.0,1.3,3.4,19.9,10.4,146967.0,4968.0,1963.0,1318.0,892.0,563.0,60.487117552334944,-0.8323778219449641,-0.68709295321178,0.2255521583465299,0.17494215586995754,-0.2797441152350642,0.4051724137931034,moderate_low
24031701312,Census Tract 7013.12; Montgomery County; Maryland,6484.0,0.0,2.5,14.8,14.9,169598.0,6484.0,3851.0,774.0,492.0,1052.0,40.60764959901295,-0.9959251516508931,-0.8383156881444452,-0.279411538447442,1.175159082092495,-0.2346233240375713,0.45689655172413796,moderate_low
24031701313,Census Tract 7013.13; Montgomery County; Maryland,3626.0,1.7,5.0,17.9,8.8,177266.0,3626.0,1616.0,436.0,379.0,689.0,55.432984004412575,-0.782055566650832,-0.4182525355537081,0.027527179211638875,-0.18069052900916685,-0.338367863000517,0.33189655172413796,moderate_low
24031701314,Census Tract 7013.14; Montgomery County; Maryland,2907.0,4.9,1.1,17.3,8.0,170660.0,2907.0,1392.0,432.0,363.0,469.0,52.115583075335394,-0.3794775242977758,-1.073551053595258,-0.031880314528828224,-0.3585068714487292,-0.46085394096764776,0.19827586206896552,low
24031701315,Census Tract 7013.15; Montgomery County; Maryland,4218.0,2.4,6.5,13.3,6.3,161264.0,4218.0,2045.0,557.0,939.0,438.0,51.51730678046467,-0.6939916198861009,-0.16621464399926586,-0.4279302727986103,-0.736366599132799,-0.5061257839541939,0.15086206896551724,low
24031701316,Census Tract 7013.16; Montgomery County; Maryland,6451.0,1.3,3.4,24.5,6.2,160313.0,6451.0,4066.0,880.0,494.0,589.0,36.97101224616338,-0.8323778219449641,-0.68709295321178,0.6810096103567794,-0.7585936419377441,-0.39926370168442726,0.27586206896551724,moderate_low
24031701317,Census Tract 7013.17; Montgomery County; Maryland,4542.0,1.4,4.4,22.3,8.2,204625.0,4542.0,2857.0,655.0,288.0,520.0,37.098194627917216,-0.819797258121431,-0.519067692175485,0.46318213330839936,-0.31405278583883883,-0.29743390070683884,0.3793103448275862,moderate_low
24031701407,Census Tract 7014.07; Montgomery County; Maryland,5771.0,2.2,2.8,26.0,10.5,186207.0,5771.0,2184.0,1534.0,728.0,789.0,62.15560561427829,-0.719152747533167,-0.7879081098335569,0.8295283447079477,0.19716919867490273,-0.12009082849596837,0.5603448275862069,moderate_high
24031701408,Census Tract 7014.08; Montgomery County; Maryland,5358.0,0.0,5.2,21.2,7.9,143966.0,5358.0,2217.0,1136.0,749.0,1073.0,58.62262038073908,-0.9959251516508931,-0.3846474833464491,0.35426839478420913,-0.3807339142536744,-0.35175953861670184,0.3232758620689655,moderate_low
24031701409,Census Tract 7014.09; Montgomery County; Maryland,4772.0,8.3,2.9,23.3,10.0,211005.0,4772.0,1608.0,1148.0,983.0,705.0,66.30343671416597,0.04826164570234647,-0.7711055837299274,0.5621946228758449,0.08603398465017634,-0.018653832625389936,0.603448275862069,moderate_high
24031701414,Census Tract 7014.14; Montgomery County; Maryland,7714.0,11.3,7.8,19.0,12.9,133418.0,7714.0,1336.0,4067.0,892.0,951.0,82.68084003111227,0.4256785604083367,0.05221819534791743,0.1364409177358291,0.7306182259935895,0.3362389748714182,0.8017241379310345,high
24031701415,Census Tract 7014.15; Montgomery County; Maryland,8609.0,3.5,9.6,22.5,12.7,105286.0,8609.0,1344.0,3954.0,1030.0,1640.0,84.38843071204553,-0.5556054178272379,0.35466366521324816,0.4829846312218884,0.6861641403836987,0.2420517547478993,0.7629310344827587,high
24031701417,Census Tract 7014.17; Montgomery County; Maryland,6576.0,8.4,10.9,10.8,13.7,78750.0,6576.0,379.0,4093.0,524.0,1153.0,94.23661800486617,0.06084220952587943,0.5730965045604316,-0.6754614967172241,0.9084345684331515,0.21672794645055962,0.7456896551724138,moderate_high
24031701418,Census Tract 7014.18; Montgomery County; Maryland,3473.0,2.2,5.5,17.4,6.2,108271.0,3473.0,715.0,1908.0,450.0,314.0,79.4126115750072,-0.719152747533167,-0.3342399050355607,-0.021979065572083883,-0.7585936419377441,-0.458491340019639,0.2025862068965517,low
24031701422,Census Tract 7014.22; Montgomery County; Maryland,2604.0,22.3,11.0,4.4,9.9,61157.0,2604.0,166.0,2086.0,42.0,216.0,93.62519201228879,1.8095405809969674,0.589899030664061,-1.3091414299488755,0.06380694184523114,0.28852628088934607,0.7844827586206896,high
24031701423,Census Tract 7014.23; Montgomery County; Maryland,5456.0,8.0,13.8,7.9,12.4,89196.0,5456.0,298.0,3354.0,503.0,1073.0,94.53812316715542,0.010519954231747362,1.0603697615656866,-0.9625977164628161,0.6194830119688631,0.18194375282587025,0.7155172413793104,moderate_high
24031701424,Census Tract 7014.24; Montgomery County; Maryland,3519.0,1.4,9.8,16.3,6.1,147529.0,3519.0,787.0,962.0,272.0,1462.0,77.6356919579426,-0.819797258121431,0.3882687174205073,-0.13089280409627374,-0.7808206847426896,-0.33581050738497176,0.33620689655172414,moderate_low
24031701425,Census Tract 7014.25; Montgomery County; Maryland,3942.0,20.3,5.4,40.1,24.0,108750.0,3942.0,1219.0,1964.0,285.0,366.0,69.07661085743277,1.5579293045263072,-0.35104243113919015,2.2256044476089296,3.1978199773425153,1.6575778245846404,0.978448275862069,high
24031701426,Census Tract 7014.26; Montgomery County; Maryland,6173.0,4.7,8.2,19.6,9.9,131178.0,6173.0,793.0,2750.0,1219.0,1046.0,87.15373400291593,-0.40463865194484183,0.11942829976243528,0.19584841147629653,0.06380694184523114,-0.006388749715219716,0.6077586206896551,moderate_high
24031701427,Census Tract 7014.27; Montgomery County; Maryland,3306.0,1.2,4.9,6.7,3.7,128224.0,3306.0,353.0,1592.0,584.0,659.0,89.32244404113733,-0.844958385768497,-0.43505506165733754,-1.0814127039437509,-1.3142697120613762,-0.9189239658577404,0.004310344827586207,low
24031701503,Census Tract 7015.03; Montgomery County; Maryland,7518.0,7.4,3.4,23.5,2.2,158829.0,7518.0,1581.0,2670.0,1208.0,1801.0,78.9704708699122,-0.06496342870945063,-0.68709295321178,0.5819971207893339,-1.6476753541355553,-0.454433653816863,0.20689655172413793,low
24031701505,Census Tract 7015.05; Montgomery County; Maryland,7264.0,16.0,13.6,14.4,13.4,101313.0,7264.0,1015.0,3245.0,740.0,2011.0,86.02698237885463,1.0169650601143878,1.0267647093584276,-0.3190165342744202,0.8417534400183159,0.6416166688041777,0.8620689655172413,high
24031701506,Census Tract 7015.06; Montgomery County; Maryland,5150.0,1.1,3.5,23.4,9.2,180700.0,5150.0,1642.0,2087.0,468.0,563.0,68.11650485436893,-0.8575389495920301,-0.6702904271081505,0.5720958718325893,-0.09178235778938605,-0.26187896566424435,0.4396551724137931,moderate_low
24031701507,Census Tract 7015.07; Montgomery County; Maryland,5459.0,13.5,3.7,27.1,9.0,114659.0,5459.0,2014.0,1552.0,1259.0,355.0,63.10679611650485,0.7024509645260627,-0.6366853749008914,0.9384420832321378,-0.13623644339927646,0.21699280736450816,0.75,moderate_high
24031701508,Census Tract 7015.08; Montgomery County; Maryland,4834.0,9.1,11.2,7.2,7.9,84755.0,4834.0,463.0,3758.0,131.0,408.0,90.42201075713695,0.14890615629061038,0.6235040828713199,-1.031906459160028,-0.3807339142536744,-0.16005753356294303,0.521551724137931,moderate_high
24031701509,Census Tract 7015.09; Montgomery County; Maryland,6390.0,17.0,21.2,8.0,10.0,63200.0,6390.0,818.0,2766.0,729.0,1875.0,87.19874804381847,1.142770698349718,2.303756693234268,-0.9526964675060716,0.08603398465017634,0.6449662271820228,0.8663793103448276,high
24031701601,Census Tract 7016.01; Montgomery County; Maryland,2035.0,14.2,20.2,7.4,6.4,63274.0,2035.0,69.0,1231.0,92.0,506.0,96.60933660933661,0.7905149112907937,2.1357314321979732,-1.0121039612465388,-0.7141395563278536,0.30000070647859367,0.7887931034482759,high
24031701602,Census Tract 7016.02; Montgomery County; Maryland,7158.0,13.5,18.4,10.9,4.1,79531.0,7158.0,437.0,934.0,1474.0,4274.0,93.89494272143057,0.7024509645260627,1.8332859623326425,-0.6655602477604795,-1.2253615408415952,0.16120378456415768,0.6982758620689655,moderate_high
24031701701,Census Tract 7017.01; Montgomery County; Maryland,3503.0,21.4,9.6,22.2,10.1,111411.0,3503.0,2212.0,568.0,75.0,411.0,36.8541250356837,1.69631550658517,0.35466366521324816,0.45328088435165464,0.10826102745512153,0.6531302709012985,0.875,high
24031701702,Census Tract 7017.02; Montgomery County; Maryland,2474.0,21.1,7.2,8.6,6.5,66548.0,2474.0,809.0,659.0,114.0,584.0,67.29991915925626,1.6585738151145715,-0.04859696127385942,-0.8932889737656043,-0.6919125135229084,0.006193841638049813,0.6206896551724138,moderate_high
24031701703,Census Tract 7017.03; Montgomery County; Maryland,4016.0,2.3,6.0,12.5,9.4,112955.0,4016.0,1309.0,1417.0,393.0,729.0,67.40537848605578,-0.706572183709634,-0.2502272745174133,-0.5071402644525668,-0.04732827217949526,-0.37781699871477736,0.28879310344827586,moderate_low
24031701704,Census Tract 7017.04; Montgomery County; Maryland,2899.0,9.4,8.3,10.6,4.6,150000.0,2899.0,1649.0,566.0,109.0,342.0,43.11831666091756,0.1866478477612095,0.136230825866065,-0.6952639946307133,-1.1142263268168688,-0.3716529119550769,0.3017241379310345,moderate_low
24031701800,Census Tract 7018; Montgomery County; Maryland,4475.0,18.9,12.5,17.9,12.9,98611.0,4475.0,1770.0,1919.0,141.0,304.0,60.44692737430167,1.3818014109968448,0.8419369222185032,0.027527179211638875,0.7306182259935895,0.7454709346051441,0.896551724137931,high
24031701900,Census Tract 7019; Montgomery County; Maryland,2992.0,23.3,38.9,7.4,7.2,47227.0,2992.0,992.0,401.0,38.0,1386.0,66.84491978609626,1.9353462192322974,5.277803813576687,-1.0121039612465388,-0.5363232138882914,1.4161807144185385,0.9655172413793104,high
24031702000,Census Tract 7020; Montgomery County; Maryland,5705.0,9.8,11.5,9.6,6.9,72821.0,5705.0,440.0,1099.0,120.0,3878.0,92.2874671340929,0.23697010305534158,0.6739116611822085,-0.7942764841981588,-0.6030043423031272,-0.12159976556593396,0.5560344827586207,moderate_high
24031702101,Census Tract 7021.01; Montgomery County; Maryland,6285.0,14.2,16.9,17.0,9.6,71458.0,6285.0,821.0,2041.0,876.0,2327.0,86.93715194908512,0.7905149112907937,1.5812480707782002,-0.061584061399061946,-0.0028741865696048567,0.5768261835250816,0.8491379310344828,high
24031702102,Census Tract 7021.02; Montgomery County; Maryland,3333.0,0.0,1.5,11.9,6.6,235776.0,3333.0,2501.0,180.0,100.0,248.0,24.962496249624962,-0.9959251516508931,-1.00634094918074,-0.566547758193034,-0.6696854707179632,-0.8096248324356576,0.01293103448275862,low
24031702200,Census Tract 7022; Montgomery County; Maryland,4029.0,5.0,2.1,16.0,11.0,201591.0,4029.0,2358.0,413.0,250.0,552.0,41.474311243484735,-0.36689696047424286,-0.9055257925589631,-0.16059655096650746,0.3083044126996291,-0.2811787228250211,0.40086206896551724,moderate_low
24031702301,Census Tract 7023.01; Montgomery County; Maryland,3522.0,10.6,12.3,7.6,6.0,99265.0,3522.0,707.0,1361.0,228.0,1054.0,79.92617830777967,0.3376146136436055,0.8083318700112444,-0.9923014633330498,-0.8030477275476348,-0.16235067680645868,0.5172413793103449,moderate_high
24031702302,Census Tract 7023.02; Montgomery County; Maryland,4319.0,8.9,8.0,12.6,8.2,89263.0,4319.0,1871.0,1769.0,93.0,385.0,56.67978698772864,0.12374502864354446,0.08582324755517642,-0.4972390154958222,-0.31405278583883883,-0.15043088128398505,0.5301724137931034,moderate_high
24031702401,Census Tract 7024.01; Montgomery County; Maryland,2684.0,5.0,3.0,16.2,8.1,197894.0,2684.0,2019.0,217.0,42.0,290.0,24.77645305514158,-0.36689696047424286,-0.7543030576262978,-0.14079405305301843,-0.33627982864378403,-0.3995684749493358,0.27155172413793105,moderate_low
24031702402,Census Tract 7024.02; Montgomery County; Maryland,4629.0,23.9,5.7,16.1,9.9,106936.0,4629.0,1375.0,1908.0,375.0,543.0,70.29596025059408,2.0108296021734953,-0.3006348528283017,-0.15069530200976278,0.06380694184523114,0.40582659729516546,0.8275862068965517,high
24031702501,Census Tract 7025.01; Montgomery County; Maryland,3580.0,23.6,4.7,5.1,1.9,115409.0,3580.0,1134.0,1459.0,403.0,363.0,68.32402234636872,1.9730879107028965,-0.46866011386459655,-1.2398326872516636,-1.7143564825503912,-0.3624403432409387,0.31896551724137934,moderate_low
24031702502,Census Tract 7025.02; Montgomery County; Maryland,1813.0,29.4,12.6,10.3,14.0,89063.0,1813.0,555.0,560.0,128.0,375.0,69.38775510204081,2.7027606124678103,0.8587394483221327,-0.7249677415009468,0.9751156968479875,0.9529120040342459,0.9353448275862069,high
24031702503,Census Tract 7025.03; Montgomery County; Maryland,4256.0,32.8,8.3,11.8,14.9,89633.0,4256.0,977.0,1903.0,512.0,578.0,77.04417293233082,3.1304997824679326,0.136230825866065,-0.5764490071497785,1.175159082092495,0.9663601708191787,0.9396551724137931,high
