GEOID,tract_name,total_population,pct_households_no_vehicle,pct_people_below_poverty,pct_age_65_plus,pct_disabled,median_household_income,race_ethnicity_total_population,non_hispanic_white_alone,non_hispanic_black_alone,non_hispanic_asian_alone,hispanic_or_latino,pct_people_of_color,pct_households_no_vehicle_z,pct_people_below_poverty_z,pct_age_65_plus_z,pct_disabled_z,transit_need_index,transit_need_percentile,transit_need_quartile
24031702602,Census Tract 7026.02; Montgomery County; Maryland,5025.0,6.8,9.4,7.4,9.4,84167.0,5025.0,1583.0,1878.0,353.0,1015.0,68.49751243781094,-0.14044681165064873,0.3210586130059893,-1.0121039612465388,-0.04732827217949526,-0.21970510801767335,0.47844827586206895,moderate_low
24031702603,Census Tract 7026.03; Montgomery County; Maryland,2247.0,25.0,11.7,11.2,11.7,100179.0,2247.0,766.0,661.0,312.0,286.0,65.91010235870048,2.1492158042323584,0.7075167133894673,-0.635856500890246,0.4638937123342459,0.6711924322664563,0.8793103448275862,high
24031702604,Census Tract 7026.04; Montgomery County; Maryland,3139.0,22.5,13.6,8.7,9.0,84818.0,3139.0,1183.0,1055.0,357.0,360.0,62.3128384835935,1.8347017086440334,1.0267647093584276,-0.8833877248088597,-0.13623644339927646,0.46046056244858125,0.8318965517241379,high
24031702700,Census Tract 7027; Montgomery County; Maryland,7131.0,6.4,10.7,10.4,5.0,114563.0,7131.0,2551.0,2093.0,874.0,871.0,64.22661618286355,-0.1907690669447807,0.5394914523531724,-0.7150664925442023,-1.0253181555970876,-0.34791556568322457,0.3275862068965517,moderate_low
24031702800,Census Tract 7028; Montgomery County; Maryland,5548.0,15.9,2.2,13.1,9.4,144351.0,5548.0,3380.0,1335.0,109.0,358.0,39.07714491708724,1.004384496290855,-0.8887232664553337,-0.4477327707120995,-0.04732827217949526,-0.09484995326401836,0.5689655172413793,moderate_high
24031702900,Census Tract 7029; Montgomery County; Maryland,5630.0,17.5,2.1,21.5,11.5,173864.0,5630.0,3616.0,753.0,300.0,656.0,35.772646536412076,1.205673517467383,-0.9055257925589631,0.3839721416544429,0.41943962672435553,0.2758898733218046,0.7801724137931034,high
24031703000,Census Tract 7030; Montgomery County; Maryland,1783.0,0.9,12.3,14.0,9.3,175250.0,1783.0,1065.0,140.0,110.0,325.0,40.26920919798093,-0.882700077239096,0.8083318700112444,-0.35862153010139847,-0.06955531498444045,-0.12563626307842263,0.5474137931034483,moderate_high
24031703100,Census Tract 7031; Montgomery County; Maryland,4875.0,6.8,7.0,13.0,7.3,177731.0,4875.0,2196.0,621.0,415.0,1289.0,54.95384615384615,-0.14044681165064873,-0.08220201348111843,-0.457634019668844,-0.5140961710833463,-0.29859475397098934,0.3706896551724138,moderate_low
24031703201,Census Tract 7032.01; Montgomery County; Maryland,8541.0,1.0,6.9,15.4,11.3,184809.0,8541.0,4152.0,593.0,1025.0,2526.0,51.3874253600281,-0.8701195134155632,-0.09900453958474785,-0.22000404470697474,0.37498554111446514,-0.20353563914820516,0.49137931034482757,moderate_low
24031703202,Census Tract 7032.02; Montgomery County; Maryland,6187.0,3.5,5.1,23.4,15.0,159599.0,6187.0,3975.0,380.0,522.0,891.0,35.75238403103281,-0.5556054178272379,-0.4014500094500787,0.5720958718325893,1.1973861248974402,0.2031066423631782,0.7327586206896551,moderate_high
24031703206,Census Tract 7032.06; Montgomery County; Maryland,3959.0,3.9,2.1,20.6,5.4,109659.0,3959.0,1221.0,878.0,720.0,1006.0,69.1588785046729,-0.5052831625331059,-0.9055257925589631,0.294860901043742,-0.9364099843773064,-0.5130895096064083,0.14655172413793102,low
24031703207,Census Tract 7032.07; Montgomery County; Maryland,6169.0,8.2,8.7,13.0,8.4,100362.0,6169.0,1514.0,888.0,238.0,3343.0,75.45793483546765,0.03568108187881328,0.20344093028058272,-0.457634019668844,-0.26959870022894805,-0.12202767693459901,0.5517241379310345,moderate_high
24031703208,Census Tract 7032.08; Montgomery County; Maryland,5277.0,2.1,7.0,17.2,6.1,190481.0,5277.0,3644.0,467.0,230.0,576.0,30.94561303771082,-0.7317333113567001,-0.08220201348111843,-0.041781563485572916,-0.7808206847426896,-0.40913439326652024,0.25862068965517243,moderate_low
24031703209,Census Tract 7032.09; Montgomery County; Maryland,6088.0,10.9,13.6,9.9,6.3,85230.0,6088.0,1288.0,1449.0,491.0,1947.0,78.84362680683311,0.3753563051142046,1.0267647093584276,-0.7645727373279251,-0.736366599132799,-0.024704580497022982,0.5991379310344828,moderate_high
24031703210,Census Tract 7032.10; Montgomery County; Maryland,3791.0,2.6,3.1,17.2,8.2,164821.0,3791.0,1891.0,632.0,250.0,781.0,50.11870218939594,-0.668830492239035,-0.7375005315226683,-0.041781563485572916,-0.31405278583883883,-0.4405413432715288,0.21551724137931033,low
24031703213,Census Tract 7032.13; Montgomery County; Maryland,6334.0,15.7,18.5,3.3,7.5,61892.0,6334.0,712.0,1072.0,497.0,2801.0,88.75907799179033,0.9792233686437888,1.8500884884362723,-1.4180551684730653,-0.4696420854734556,0.235403650783385,0.7543103448275862,high
24031703214,Census Tract 7032.14; Montgomery County; Maryland,7219.0,19.0,22.9,14.7,9.3,65875.0,7219.0,769.0,2148.0,310.0,3492.0,89.34755506302812,1.394381974820378,2.5893996369959695,-0.2893127874041867,-0.06955531498444045,0.9062283773569301,0.9224137931034483,high
24031703215,Census Tract 7032.15; Montgomery County; Maryland,3266.0,12.9,6.9,11.6,5.9,101186.0,3266.0,905.0,713.0,240.0,912.0,72.2902633190447,0.6269675815848648,-0.09900453958474785,-0.5962515050632677,-0.82527477035258,-0.2233908083539327,0.4698275862068966,moderate_low
24031703216,Census Tract 7032.16; Montgomery County; Maryland,3746.0,12.2,5.9,58.8,16.5,57778.0,3746.0,1529.0,1199.0,513.0,452.0,59.18312867058195,0.5389036348201336,-0.2670298006210427,4.077138002520161,1.5307917669716193,1.4699509009227176,0.9698275862068966,high
24031703218,Census Tract 7032.18; Montgomery County; Maryland,1962.0,13.9,8.7,90.0,38.5,84279.0,1962.0,1359.0,276.0,203.0,57.0,30.73394495412844,0.7527732198201948,0.20344093028058272,7.16632767702446,6.420741184059581,3.6358207527962048,1.0,high
24031703219,Census Tract 7032.19; Montgomery County; Maryland,3174.0,12.4,13.7,91.6,31.6,56667.0,3174.0,2209.0,536.0,293.0,74.0,30.403276622558288,0.5640647624671997,1.0435672354620569,7.324747660332373,4.887075230518358,3.4548637221949967,0.9956896551724138,high
24031703220,Census Tract 7032.20; Montgomery County; Maryland,4786.0,16.7,5.9,20.5,16.2,106348.0,4786.0,892.0,1844.0,514.0,1105.0,81.36230672795654,1.1050290068791189,-0.2670298006210427,0.28495965208699736,1.4641106385567835,0.6467673742254643,0.8706896551724138,high
24031703221,Census Tract 7032.21; Montgomery County; Maryland,5095.0,4.0,4.9,15.1,13.7,134115.0,5095.0,1543.0,1493.0,554.0,1291.0,69.71540726202159,-0.4927025987095729,-0.43505506165733754,-0.24970779157720846,0.9084345684331515,-0.06725772087774182,0.5862068965517241,moderate_high
24031703222,Census Tract 7032.22; Montgomery County; Maryland,4357.0,5.9,18.6,9.8,8.6,121667.0,4357.0,544.0,1555.0,497.0,1639.0,87.51434473261419,-0.25367188606244573,1.866891014539902,-0.7744739862846696,-0.22514461461905763,0.15340013189343224,0.6939655172413793,moderate_high
24031703223,Census Tract 7032.23; Montgomery County; Maryland,6828.0,0.9,1.7,15.3,8.8,188243.0,6828.0,1135.0,2995.0,1128.0,1034.0,83.37727006444054,-0.882700077239096,-0.9727358969734812,-0.22990529366371926,-0.18069052900916685,-0.5665079492213658,0.11206896551724138,low
24031703301,Census Tract 7033.01; Montgomery County; Maryland,5077.0,2.5,5.8,11.9,12.0,129196.0,5077.0,1036.0,277.0,570.0,2768.0,79.59424857199133,-0.681411056062568,-0.2838323267246723,-0.566547758193034,0.5305748407490819,-0.25030407505779806,0.4525862068965517,moderate_low
24031703302,Census Tract 7033.02; Montgomery County; Maryland,5128.0,0.7,10.0,12.5,6.0,114188.0,5128.0,678.0,240.0,480.0,3644.0,86.77847113884556,-0.9078612048861621,0.4218737696277661,-0.5071402644525668,-0.8030477275476348,-0.44904385681464937,0.21120689655172414,low
24031703401,Census Tract 7034.01; Montgomery County; Maryland,5784.0,3.3,6.2,15.6,7.5,109708.0,5784.0,873.0,591.0,685.0,3362.0,84.90663900414938,-0.580766545474304,-0.21662222231015427,-0.2002015467934857,-0.4696420854734556,-0.36680810001284986,0.3103448275862069,moderate_low
24031703402,Census Tract 7034.02; Montgomery County; Maryland,4227.0,1.9,2.6,9.8,9.6,146797.0,4227.0,821.0,375.0,1425.0,1490.0,80.5772415424651,-0.756894439003766,-0.8215131620408157,-0.7744739862846696,-0.0028741865696048567,-0.588938943474714,0.07758620689655173,low
24031703403,Census Tract 7034.03; Montgomery County; Maryland,3336.0,4.6,8.5,12.1,4.3,136140.0,3336.0,631.0,443.0,286.0,1832.0,81.08513189448442,-0.4172192157683749,0.16983587807332387,-0.546745260279545,-1.1809074552317045,-0.4937590133015751,0.16379310344827586,low
24031703404,Census Tract 7034.04; Montgomery County; Maryland,3778.0,3.4,16.8,14.1,7.1,99318.0,3778.0,169.0,244.0,156.0,2982.0,95.5267337215458,-0.5681859816507709,1.564445544674571,-0.348720281144654,-0.5585502566932368,0.022247256296477336,0.6293103448275862,moderate_high
24031703501,Census Tract 7035.01; Montgomery County; Maryland,6191.0,10.7,15.2,18.4,8.0,87347.0,6191.0,1383.0,1745.0,589.0,2092.0,77.66112098207074,0.35019517746713846,1.2956051270164992,0.07703342399536163,-0.3585068714487292,0.34108171425756756,0.8103448275862069,high
24031703502,Census Tract 7035.02; Montgomery County; Maryland,2869.0,11.1,4.9,22.0,13.3,108833.0,2869.0,1522.0,279.0,134.0,750.0,46.950156849076336,0.4005174327612705,-0.43505506165733754,0.4334783864381656,0.8195263972133707,0.3046167886888673,0.7931034482758621,high
24031703601,Census Tract 7036.01; Montgomery County; Maryland,4777.0,4.6,2.7,19.2,14.5,125853.0,4777.0,2425.0,535.0,355.0,1288.0,49.23592212685786,-0.4172192157683749,-0.8047106359371863,0.15624341564931812,1.0862509108727139,0.005141118704117709,0.6163793103448276,moderate_high
24031703602,Census Tract 7036.02; Montgomery County; Maryland,2507.0,2.1,5.5,29.6,12.5,198542.0,2507.0,1757.0,126.0,58.0,338.0,29.91623454327882,-0.7317333113567001,-0.3342399050355607,1.1859733071507517,0.6417100547738083,0.19042753638307477,0.7198275862068966,moderate_high
24031703701,Census Tract 7037.01; Montgomery County; Maryland,4422.0,15.0,23.3,18.7,11.7,132883.0,4422.0,496.0,316.0,279.0,3105.0,88.78335594753506,0.8911594218790578,2.6566097414104877,0.10673717086559535,0.4638937123342459,1.0296000116223467,0.9482758620689655,high
24031703702,Census Tract 7037.02; Montgomery County; Maryland,4265.0,6.4,10.4,13.0,5.4,119461.0,4265.0,1147.0,801.0,473.0,1766.0,73.10668229777256,-0.1907690669447807,0.48908387404228415,-0.457634019668844,-0.9364099843773064,-0.2739322992371617,0.4267241379310345,moderate_low
24031703800,Census Tract 7038; Montgomery County; Maryland,4202.0,29.7,16.9,6.7,5.8,86190.0,4202.0,870.0,2010.0,286.0,860.0,79.29557353641123,2.7405023039384098,1.5812480707782002,-1.0814127039437509,-0.8475018131575254,0.5982089644038333,0.8577586206896551,high
24031703901,Census Tract 7039.01; Montgomery County; Maryland,3257.0,6.0,6.8,14.6,4.8,190114.0,3257.0,1849.0,439.0,200.0,513.0,43.229966226588886,-0.24109132223891278,-0.11580706568837743,-0.29921403636093125,-1.0697722412069781,-0.4314711663737999,0.22413793103448276,low
24031703902,Census Tract 7039.02; Montgomery County; Maryland,8475.0,18.0,21.2,8.2,7.5,111326.0,8475.0,2369.0,1858.0,352.0,3807.0,72.047197640118,1.268576336585048,2.303756693234268,-0.9328939695925825,-0.4696420854734556,0.5424492436883195,0.8448275862068966,high
24031704000,Census Tract 7040; Montgomery County; Maryland,6616.0,16.1,5.4,19.1,6.6,141000.0,6616.0,2725.0,800.0,487.0,2036.0,58.81197097944377,1.029545623937921,-0.35104243113919015,0.14634216669257377,-0.6696854707179632,0.038789972193335326,0.6422413793103449,moderate_high
24031704100,Census Tract 7041; Montgomery County; Maryland,4522.0,9.8,3.6,21.9,12.5,217000.0,4522.0,3667.0,254.0,138.0,290.0,18.907563025210084,0.23697010305534158,-0.6534879010045209,0.42357713748142095,0.6417100547738083,0.1621923485765125,0.7025862068965517,moderate_high
24031704200,Census Tract 7042; Montgomery County; Maryland,2369.0,13.0,6.3,21.6,12.0,152284.0,2369.0,1545.0,130.0,337.0,294.0,34.78260869565217,0.6395481454083977,-0.19981969620652484,0.39387339061118753,0.5305748407490819,0.34104417014053556,0.8060344827586207,high
24031704300,Census Tract 7043; Montgomery County; Maryland,4017.0,0.7,5.1,16.2,7.1,220375.0,4017.0,2937.0,162.0,338.0,153.0,26.8857356235997,-0.9078612048861621,-0.4014500094500787,-0.14079405305301843,-0.5585502566932368,-0.502163881020624,0.15517241379310345,low
24031704401,Census Tract 7044.01; Montgomery County; Maryland,3511.0,0.5,2.8,19.1,6.3,250001.0,3511.0,1938.0,392.0,737.0,206.0,44.80205069780689,-0.9330223325332281,-0.7879081098335569,0.14634216669257377,-0.736366599132799,-0.5777387187017526,0.09051724137931035,low
24031704403,Census Tract 7044.03; Montgomery County; Maryland,1426.0,7.5,4.2,41.9,15.2,94906.0,1426.0,888.0,74.0,91.0,273.0,37.727910238429175,-0.052382864885917674,-0.5526727443827439,2.4038269288303313,1.2418402105073307,0.7601528825172501,0.9008620689655172,high
24031704404,Census Tract 7044.04; Montgomery County; Maryland,6108.0,9.4,1.1,18.0,8.0,191042.0,6108.0,4196.0,567.0,503.0,582.0,31.303208906352324,0.1866478477612095,-1.073551053595258,0.037428428168383564,-0.3585068714487292,-0.30199541227859855,0.36637931034482757,moderate_low
24031704501,Census Tract 7045.01; Montgomery County; Maryland,3223.0,2.1,0.9,18.7,7.2,239405.0,3223.0,1871.0,158.0,488.0,368.0,41.94849519081601,-0.7317333113567001,-1.107156105802517,0.10673717086559535,-0.5363232138882914,-0.5671188650454783,0.10775862068965517,low
24031704502,Census Tract 7045.02; Montgomery County; Maryland,3095.0,0.6,6.8,18.4,5.4,250001.0,3095.0,1941.0,248.0,319.0,358.0,37.2859450726979,-0.9204417687096952,-0.11580706568837743,0.07703342399536163,-0.9364099843773064,-0.47390634869500436,0.1939655172413793,low
24031704503,Census Tract 7045.03; Montgomery County; Maryland,4108.0,0.0,3.6,13.2,5.5,250001.0,4108.0,2747.0,122.0,454.0,219.0,33.13047711781889,-0.9959251516508931,-0.6534879010045209,-0.43783152175535495,-0.9141829415723612,-0.7503568789957825,0.02586206896551724,low
24031704600,Census Tract 7046; Montgomery County; Maryland,5075.0,4.9,1.6,16.8,8.6,216023.0,5075.0,3370.0,322.0,738.0,434.0,33.59605911330049,-0.3794775242977758,-0.9895384230771106,-0.08138655931255098,-0.22514461461905763,-0.41888678032662374,0.24568965517241378,low
24031704700,Census Tract 7047; Montgomery County; Maryland,3639.0,0.8,1.2,23.2,5.2,250001.0,3639.0,2521.0,267.0,332.0,402.0,30.722726023632866,-0.8952806410626292,-1.0567485274916286,0.5522933739191002,-0.980864069987197,-0.5951499661555886,0.07327586206896551,low
24031704803,Census Tract 7048.03; Montgomery County; Maryland,4556.0,14.2,6.3,17.2,11.8,107460.0,4556.0,2247.0,591.0,700.0,830.0,50.68042142230026,0.7905149112907937,-0.19981969620652484,-0.041781563485572916,0.4861207551391915,0.25875860168447185,0.7672413793103449,high
24031704804,Census Tract 7048.04; Montgomery County; Maryland,2673.0,13.0,10.1,16.1,7.6,139012.0,2673.0,1640.0,285.0,424.0,172.0,38.6457164234942,0.6395481454083977,0.43867629573139555,-0.15069530200976278,-0.4474150426685104,0.12002852411538001,0.6853448275862069,moderate_high
24031704805,Census Tract 7048.05; Montgomery County; Maryland,2826.0,32.1,8.7,20.0,10.3,135114.0,2826.0,1833.0,173.0,561.0,112.0,35.1380042462845,3.042435835703202,0.20344093028058272,0.2354534073032746,0.15271511306501231,0.908511321588018,0.9267241379310345,high
24031704806,Census Tract 7048.06; Montgomery County; Maryland,4554.0,25.4,6.6,9.3,5.3,91366.0,4554.0,2332.0,582.0,1013.0,408.0,48.792270531400966,2.19953805952649,-0.14941211789563644,-0.8239802310683924,-0.9586370271822517,0.0668771708450524,0.6681034482758621,moderate_high
24031705000,Census Tract 7050; Montgomery County; Maryland,4621.0,14.3,5.2,17.2,8.8,209015.0,4621.0,3278.0,122.0,298.0,580.0,29.062973382384765,0.8030954751143269,-0.3846474833464491,-0.041781563485572916,-0.18069052900916685,0.0489939748182845,0.6508620689655172,moderate_high
24031705100,Census Tract 7051; Montgomery County; Maryland,5493.0,3.2,2.6,25.6,9.5,208452.0,5493.0,4023.0,475.0,222.0,383.0,26.761332605133806,-0.593347109297837,-0.8215131620408157,0.7899233488809696,-0.025101229374550057,-0.16250953795805828,0.5129310344827587,moderate_high
24031705200,Census Tract 7052; Montgomery County; Maryland,3363.0,1.4,4.8,21.5,5.7,250001.0,3363.0,2730.0,102.0,190.0,107.0,18.822479928635147,-0.819797258121431,-0.4518575877609671,0.3839721416544429,-0.8697288559624706,-0.43935289004760647,0.21982758620689655,low
24031705300,Census Tract 7053; Montgomery County; Maryland,1903.0,1.8,1.2,32.2,6.0,250001.0,1903.0,1704.0,0.0,26.0,93.0,10.457172884918549,-0.7694750028272991,-1.0567485274916286,1.4434057800261102,-0.8030477275476348,-0.29646636946011307,0.38362068965517243,moderate_low
24031705400,Census Tract 7054; Montgomery County; Maryland,2906.0,3.3,2.0,19.6,5.2,250001.0,2906.0,2355.0,7.0,138.0,127.0,18.960770818995183,-0.580766545474304,-0.9223283186625927,0.19584841147629653,-0.980864069987197,-0.5720276306619493,0.09913793103448276,low
24031705501,Census Tract 7055.01; Montgomery County; Maryland,2185.0,30.1,6.0,15.0,11.5,172778.0,2185.0,1351.0,52.0,473.0,189.0,38.16933638443936,2.790824559232542,-0.2502272745174133,-0.25960904053395295,0.41943962672435553,0.6751069677263828,0.8879310344827587,high
24031705502,Census Tract 7055.02; Montgomery County; Maryland,4142.0,5.5,9.3,24.8,13.5,194925.0,4142.0,3186.0,254.0,235.0,329.0,23.080637373249637,-0.3039941413565778,0.30425608690235983,0.7107133572270131,0.8639804828232611,0.3937389463990141,0.8232758620689655,high
24031705601,Census Tract 7056.01; Montgomery County; Maryland,3359.0,0.6,4.3,13.4,4.0,250001.0,3359.0,2295.0,137.0,137.0,386.0,31.676094075617744,-0.9204417687096952,-0.5358702182791145,-0.41802902384186574,-1.2475885836465404,-0.7804823986193039,0.021551724137931036,low
24031705602,Census Tract 7056.02; Montgomery County; Maryland,3930.0,19.9,9.5,45.9,15.6,129625.0,3930.0,2609.0,226.0,288.0,628.0,33.61323155216285,1.507607049232175,0.33786113910961874,2.799876887100113,1.3307483817271117,1.4940233642922547,0.9741379310344828,high
24031705701,Census Tract 7057.01; Montgomery County; Maryland,4837.0,6.2,4.9,17.4,5.3,205000.0,4837.0,3651.0,297.0,365.0,331.0,24.519330163324376,-0.21593019459184673,-0.43505506165733754,-0.021979065572083883,-0.9586370271822517,-0.40790033725087993,0.2629310344827586,moderate_low
24031705702,Census Tract 7057.02; Montgomery County; Maryland,4855.0,0.6,2.3,25.6,9.4,222125.0,4855.0,3676.0,35.0,277.0,651.0,24.284243048403706,-0.9204417687096952,-0.8719207403517043,0.7899233488809696,-0.04732827217949526,-0.2624418580899813,0.4353448275862069,moderate_low
24031705800,Census Tract 7058; Montgomery County; Maryland,6126.0,2.4,2.0,21.3,5.3,247207.0,6126.0,4733.0,271.0,460.0,231.0,22.739144629448255,-0.6939916198861009,-0.9223283186625927,0.36416964374095384,-0.9586370271822517,-0.552696830497498,0.11637931034482758,low
24031705901,Census Tract 7059.01; Montgomery County; Maryland,4262.0,9.5,3.4,25.9,7.4,250001.0,4262.0,2964.0,228.0,587.0,383.0,30.45518535898639,0.19922841158474247,-0.68709295321178,0.819627095751203,-0.49186912827840085,-0.04002664353855885,0.5948275862068966,moderate_high
24031705902,Census Tract 7059.02; Montgomery County; Maryland,4199.0,1.8,1.0,21.1,7.7,250001.0,4199.0,2831.0,70.0,605.0,324.0,32.57918552036199,-0.7694750028272991,-1.0903535796988875,0.3443671458274648,-0.42518799986356504,-0.4851623591405717,0.17672413793103448,low
24031705903,Census Tract 7059.03; Montgomery County; Maryland,4764.0,2.5,2.7,21.0,5.9,250001.0,4764.0,2816.0,52.0,1169.0,377.0,40.890008396305625,-0.681411056062568,-0.8047106359371863,0.3344658968707201,-0.82527477035258,-0.4942326413704035,0.15948275862068967,low
24031706005,Census Tract 7060.05; Montgomery County; Maryland,4390.0,0.7,1.9,30.3,7.3,250001.0,4390.0,2617.0,74.0,1253.0,282.0,40.3872437357631,-0.9078612048861621,-0.9391308447662222,1.2552820498479635,-0.5140961710833463,-0.2764515427219417,0.4224137931034483,moderate_low
24031706007,Census Tract 7060.07; Montgomery County; Maryland,7301.0,2.8,2.2,27.3,6.6,229620.0,7301.0,4141.0,278.0,1902.0,429.0,43.28174222709218,-0.643669364591969,-0.8887232664553337,0.9582445811456269,-0.6696854707179632,-0.31095838015490973,0.3620689655172414,moderate_low
24031706008,Census Tract 7060.08; Montgomery County; Maryland,5353.0,3.2,3.1,26.1,6.8,250001.0,5353.0,3595.0,85.0,921.0,201.0,32.8413973472819,-0.593347109297837,-0.7375005315226683,0.8394295936646924,-0.6252313851080726,-0.27916235806597134,0.40948275862068967,moderate_low
24031706009,Census Tract 7060.09; Montgomery County; Maryland,5148.0,0.5,4.1,23.1,6.3,250001.0,5148.0,3690.0,152.0,627.0,408.0,28.321678321678323,-0.9330223325332281,-0.5694752704863736,0.5423921249623558,-0.736366599132799,-0.42411801929751125,0.22844827586206898,low
24031706010,Census Tract 7060.10; Montgomery County; Maryland,2981.0,2.2,2.9,21.7,7.2,211923.0,2981.0,1325.0,403.0,931.0,224.0,55.551828245555186,-0.719152747533167,-0.7711055837299274,0.4037746395679319,-0.5363232138882914,-0.40570172639586355,0.2672413793103448,moderate_low
24031706011,Census Tract 7060.11; Montgomery County; Maryland,5705.0,0.6,2.5,20.7,10.8,250001.0,5705.0,3045.0,238.0,1097.0,1112.0,46.625766871165645,-0.9204417687096952,-0.8383156881444452,0.3047621500004864,0.2638503270897387,-0.2975362449409788,0.375,moderate_low
24031706012,Census Tract 7060.12; Montgomery County; Maryland,3200.0,18.3,19.7,27.8,26.0,67452.0,3200.0,1289.0,456.0,753.0,606.0,59.71875,1.3063180280556472,2.051718801679826,1.0077508259293497,3.6423608334414213,2.002037122276561,0.9870689655172413,high
24031706013,Census Tract 7060.13; Montgomery County; Maryland,3024.0,0.7,1.5,22.4,11.1,250001.0,3024.0,1652.0,413.0,510.0,129.0,45.370370370370374,-0.9078612048861621,-1.00634094918074,0.4730833822651437,0.3305314555045743,-0.27764682907429605,0.41810344827586204,moderate_low
